team,to_rate_off_gravity,to_rate_def_gravity,to_rate_off_avg,to_rate_def_avg
Vermont,0.5314884277373575,1.3246966821985262,13.723297633490176,13.958705786119758
Villanova,1.089270880931256,1.3836799860454145,13.827627875588247,17.709716437021942
Virginia,0.7784747729974947,0.3152824119275256,15.168272828432391,14.733366526836873
Virginia Tech,0.6793639334519552,0.8554148923763222,14.212966316493263,16.418973724498812
Wagner,1.0685449036708827,1.1998904371553945,17.531369577928448,13.835077161956955
Wake Forest,1.0523969020272639,1.266270582167107,14.448289995938183,17.408432352064786
Washington,0.7671441854718187,0.5732836324213609,14.686377851388105,13.524012424071584
Washington St.,0.7457515534876298,0.9567961351175192,17.81978849893157,13.624295892005591
Weber St.,0.33862805510927885,-0.045346652871438374,14.983835177424579,15.826760127970973
West Georgia,-0.04145936846557795,0.9160395427337134,15.104104195710615,13.69859674186213
West Virginia,-0.10730252351030925,1.0348179638354484,16.013554805888997,17.02171606022391
Western Carolina,-0.004114133009972121,0.7099535299574979,15.24728577714812,13.49990049793416
Western Illinois,-0.1046136019025326,1.1349388912768035,16.136816847416252,13.677349882328738
Western Kentucky,0.9303023684993031,0.8127395713311478,13.50257115377433,16.36256176572692
Western Michigan,0.7198226550429979,0.973132515879304,15.238814489006815,12.688597873664111
Wichita St.,0.8104803047479237,0.16421242616487314,13.999385377277294,15.134828008135893
William & Mary,0.28079661825649305,0.9460371898924025,16.078839582744823,17.554489776022812
Winthrop,0.8207244891876246,-0.15955520874464707,13.8029816284518,16.034353381757064
Wisconsin,1.0435953302411758,0.5744592262319256,12.259437611700212,13.495053470823754
Wofford,0.6267114417198039,0.7672443785846879,12.4183989359122,14.103333152666636
Wright St.,0.10984788818612337,0.15198794452665035,15.503278489879012,15.899608430365173
Wyoming,0.1619526206332048,0.03296483086857081,15.60697139806772,15.853026923666354
Xavier,1.4394017396243715,0.41998816087336144,13.32360863038363,14.529222517775555
Yale,0.7425725035396568,0.3115757999240197,13.27461208952448,15.572012038481487
Youngstown St.,0.9427018548088959,1.0487704186845463,17.79845682991486,16.802020656569216
